4.000000000000000000e+00
9.800000000000000000e+01
0.000000000000000000e+00
4.000000000000000000e+00
9.800000000000000000e+01
0.000000000000000000e+00
9.900000000000000000e+01
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.900000000000000000e+01
3.000000000000000000e+00
9.700000000000000000e+01
0.000000000000000000e+00
1.000000000000000000e+00
9.900000000000000000e+01
0.000000000000000000e+00
1.000000000000000000e+00
4.000000000000000000e+00
9.900000000000000000e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
